Time (s),CH1 Current (A),CH1 Voltage (V)
0:08:22.391047,0.23,7.5
0:08:22.591588,0.32,7.5
0:08:22.795183,0.4,7.5
0:08:23.009877,0.4,7.5
0:08:23.211909,0.4,7.5
0:08:23.411998,0.61,7.5
0:08:23.627271,0.59,7.5
0:08:23.827482,0.59,7.5
0:08:24.030613,0.63,7.5
0:08:24.234007,0.47,7.5
0:08:24.435225,0.47,7.5
0:08:24.636898,0.37,7.5
0:08:24.837397,0.39,7.5
0:08:25.040916,0.39,7.5
0:08:25.256047,0.39,7.5
0:08:25.460064,0.39,7.5
0:08:25.675247,0.39,7.5
0:08:25.876851,0.39,7.5
0:08:26.090107,0.39,7.5
0:08:26.293450,0.39,7.5
0:08:26.507124,0.39,7.5
0:08:26.707797,0.39,7.5
0:08:26.911212,0.39,7.5
0:08:27.112622,0.39,7.5
0:08:27.313009,0.39,7.5
0:08:27.527519,0.39,7.5
0:08:27.728984,0.39,7.5
0:08:27.929042,0.38,7.5
0:08:28.144630,0.38,7.5
0:08:28.345201,0.38,7.5
0:08:28.546109,0.38,7.5
0:08:28.747339,0.37,7.5
0:08:28.948353,0.37,7.5
0:08:29.150898,0.37,7.5
0:08:29.354379,0.37,7.5
0:08:29.556388,0.37,7.5
0:08:29.767923,0.37,7.5
0:08:29.970666,0.37,7.5
0:08:30.171476,0.37,7.5
0:08:30.374158,0.37,7.5
0:08:30.575631,0.37,7.5
0:08:30.775878,0.37,7.5
0:08:30.977887,0.37,7.5
0:08:31.192676,0.37,7.5
0:08:31.396032,0.37,7.5
0:08:31.596729,0.37,7.5
0:08:31.797801,0.37,7.5
0:08:31.999766,0.37,7.5
0:08:32.214977,0.37,7.5
0:08:32.417277,0.37,7.5
0:08:32.619242,0.37,7.5
0:08:32.821038,0.38,7.5
0:08:33.023479,0.38,7.5
0:08:33.224508,0.38,7.5
0:08:33.425872,0.38,7.5
0:08:33.627353,0.38,7.5
0:08:33.830417,0.38,7.5
0:08:34.034420,0.38,7.5
0:08:34.236520,0.38,7.5
0:08:34.451037,0.38,7.5
0:08:34.651705,0.38,7.5
0:08:34.852904,0.38,7.5
0:08:35.068145,0.38,7.5
0:08:35.270218,0.38,7.5
0:08:35.473002,0.38,7.5
0:08:35.673234,0.38,7.5
0:08:35.873841,0.38,7.5
0:08:36.074290,0.38,7.5
0:08:36.276297,0.37,7.5
0:08:36.479854,0.37,7.5
0:08:36.680113,0.37,7.5
0:08:36.895184,0.37,7.5
0:08:37.095323,0.37,7.5
0:08:37.308831,0.37,7.5
0:08:37.510898,0.37,7.5
0:08:37.711331,0.37,7.5
0:08:37.913371,0.37,7.5
0:08:38.128903,0.37,7.5
0:08:38.343708,0.37,7.5
0:08:38.549771,0.37,7.5
0:08:38.751649,0.37,7.5
0:08:38.953812,0.37,7.5
0:08:39.155482,0.37,7.5
0:08:39.356516,0.37,7.5
0:08:39.559440,0.37,7.5
0:08:39.773095,0.37,7.5
0:08:39.981496,0.37,7.5
0:08:40.183075,0.38,7.5
0:08:40.386017,0.38,7.5
0:08:40.586402,0.38,7.5
0:08:40.788346,0.38,7.5
0:08:40.991066,0.38,7.5
0:08:41.204988,0.38,7.5
0:08:41.406880,0.38,7.5
0:08:41.609294,0.38,7.5
0:08:41.811924,0.38,7.5
0:08:42.012593,0.42,7.5
0:08:42.224744,0.41,7.5
0:08:42.427250,0.43,7.5
0:08:42.627263,0.43,7.5
0:08:42.842564,0.42,7.5
0:08:43.042565,0.62,7.5
0:08:43.244027,0.62,7.5
0:08:43.445122,0.56,7.5
0:08:43.646957,0.57,7.5
0:08:43.848922,0.54,7.5
0:08:44.051818,0.54,7.5
0:08:44.253957,0.39,7.5
0:08:44.454690,0.38,7.5
0:08:44.667933,0.38,7.5
0:08:44.869282,0.38,7.5
0:08:45.069983,0.38,7.5
0:08:45.273189,0.38,7.5
0:08:45.474773,0.38,7.5
0:08:45.676177,0.38,7.5
0:08:45.876941,0.38,7.5
0:08:46.077763,0.38,7.5
0:08:46.278926,0.38,7.5
0:08:46.480340,0.38,7.5
0:08:46.684209,0.38,7.5
0:08:46.885460,0.38,7.5
0:08:47.089208,0.38,7.5
0:08:47.291033,0.38,7.5
0:08:47.493111,0.38,7.5
0:08:47.695125,0.38,7.5
0:08:47.896073,0.38,7.5
0:08:48.097860,0.38,7.5
0:08:48.299457,0.38,7.5
0:08:48.500587,0.38,7.5
0:08:48.701461,0.38,7.5
0:08:48.916782,0.38,7.5
0:08:49.131015,0.38,7.5
0:08:49.332624,0.38,7.5
0:08:49.534150,0.38,7.5
0:08:49.737188,0.38,7.5
0:08:49.952704,0.38,7.5
0:08:50.152860,0.38,7.5
0:08:50.355967,0.38,7.5
0:08:50.557763,0.38,7.5
0:08:50.758981,0.38,7.5
0:08:50.959012,0.38,7.5
0:08:51.173659,0.38,7.5
0:08:51.388775,0.38,7.5
0:08:51.590156,0.38,7.5
0:08:51.805522,0.38,7.5
0:08:52.020954,0.38,7.5
0:08:52.225167,0.38,7.5
0:08:52.426260,0.38,7.5
0:08:52.627228,0.38,7.5
0:08:52.830888,0.38,7.5
0:08:53.031865,0.38,7.5
0:08:53.232948,0.38,7.5
0:08:53.447742,0.38,7.5
0:08:53.649437,0.38,7.5
0:08:53.864103,0.38,7.5
0:08:54.066229,0.38,7.5
0:08:54.268405,0.38,7.5
0:08:54.469476,0.38,7.5
0:08:54.672514,0.37,7.5
0:08:54.874175,0.37,7.5
0:08:55.075400,0.37,7.5
0:08:55.276886,0.37,7.5
0:08:55.479027,0.37,7.5
0:08:55.681004,0.37,7.5
0:08:55.882979,0.37,7.5
0:08:56.098954,0.37,7.5
0:08:56.301754,0.37,7.5
0:08:56.504137,0.37,7.5
0:08:56.707246,0.37,7.5
0:08:56.909340,0.37,7.5
0:08:57.109931,0.38,7.5
0:08:57.311899,0.38,7.5
0:08:57.527267,0.38,7.5
0:08:57.729865,0.38,7.5
0:08:57.931627,0.38,7.5
0:08:58.134100,0.38,7.5
0:08:58.337158,0.38,7.5
0:08:58.552305,0.38,7.5
0:08:58.752911,0.38,7.5
0:08:58.954910,0.38,7.5
0:08:59.157902,0.38,7.5
0:08:59.371643,0.38,7.5
0:08:59.573010,0.38,7.5
0:08:59.773148,0.38,7.5
0:08:59.974507,0.42,7.5
0:09:00.175045,0.4,7.5
0:09:00.377425,0.42,7.5
0:09:00.579972,0.42,7.5
0:09:00.780223,0.41,7.5
0:09:00.982105,0.41,7.5
0:09:01.184105,0.41,7.5
0:09:01.387312,0.42,7.5
0:09:01.589167,0.4,7.5
0:09:01.790627,0.41,7.5
0:09:01.991163,0.41,7.5
0:09:02.194785,0.56,7.5
0:09:02.396175,0.41,7.5
0:09:02.599597,0.41,7.5
0:09:02.802417,0.41,7.5
0:09:03.004138,0.4,7.5
0:09:03.204926,0.4,7.5
0:09:03.407466,0.61,7.5
0:09:03.610231,0.57,7.5
0:09:03.812049,0.6,7.5
0:09:04.018049,0.6,7.5
0:09:04.219048,0.48,7.5
0:09:04.421606,0.38,7.5
0:09:04.624599,0.38,7.5
0:09:04.825607,0.38,7.5
0:09:05.028607,0.38,7.5
0:09:05.232155,0.38,7.5
0:09:05.436148,0.38,7.5
0:09:05.639148,0.38,7.5
0:09:05.844158,0.38,7.5
0:09:06.046149,0.38,7.5
0:09:06.246647,0.38,7.5
0:09:06.447641,0.38,7.5
0:09:06.650647,0.38,7.5
0:09:06.851693,0.38,7.5
0:09:07.054642,0.38,7.5
0:09:07.268196,0.38,7.5
0:09:07.470341,0.38,7.5
0:09:07.685979,0.38,7.5
0:09:07.889409,0.38,7.5
0:09:08.093415,0.38,7.5
0:09:08.295041,0.38,7.5
0:09:08.497073,0.38,7.5
0:09:08.698786,0.38,7.5
0:09:08.900693,0.38,7.5
0:09:09.115168,0.38,7.5
0:09:09.318878,0.38,7.5
0:09:09.520105,0.38,7.5
0:09:09.722654,0.38,7.5
0:09:09.924945,0.38,7.5
0:09:10.127282,0.38,7.5
0:09:10.329284,0.38,7.5
0:09:10.531936,0.38,7.5
0:09:10.733594,0.38,7.5
0:09:10.936098,0.37,7.5
0:09:11.150917,0.37,7.5
0:09:11.352605,0.37,7.5
0:09:11.553765,0.37,7.5
0:09:11.755156,0.37,7.5
0:09:11.956965,0.37,7.5
0:09:12.157665,0.37,7.5
0:09:12.360667,0.37,7.5
0:09:12.564736,0.37,7.5
0:09:12.765155,0.37,7.5
0:09:12.967010,0.42,7.5
0:09:13.167956,0.42,7.5
0:09:13.370845,0.42,7.5
0:09:13.585050,0.41,7.5
0:09:13.785226,0.42,7.5
0:09:13.999771,0.42,7.5
0:09:14.200881,0.41,7.5
0:09:14.416867,0.41,7.5
0:09:14.618013,0.41,7.5
0:09:14.822015,0.41,7.5
0:09:15.024983,0.41,7.5
0:09:15.227317,0.41,7.5
0:09:15.428923,0.41,7.5
0:09:15.630529,0.41,7.5
0:09:15.830924,0.41,7.5
0:09:16.032346,0.41,7.5
0:09:16.234320,0.41,7.5
0:09:16.435199,0.41,7.5
0:09:16.637435,0.41,7.5
0:09:16.852733,0.41,7.5
0:09:17.055666,0.41,7.5
0:09:17.259995,0.41,7.5
0:09:17.460764,0.42,7.5
0:09:17.676041,0.42,7.5
0:09:17.891240,0.41,7.5
0:09:18.093306,0.41,7.5
0:09:18.293819,0.41,7.5
0:09:18.497348,0.41,7.5
0:09:18.712927,0.41,7.5
0:09:18.914907,0.41,7.5
0:09:19.115964,0.41,7.5
0:09:19.319450,0.41,7.5
0:09:19.520905,0.47,7.5
0:09:19.722305,0.47,7.5
0:09:19.937422,0.41,7.5
0:09:20.137712,0.41,7.5
0:09:20.340622,0.41,7.5
0:09:20.545189,0.41,7.5
0:09:20.746819,0.41,7.5
0:09:20.961009,0.4,7.5
0:09:21.161467,0.4,7.5
0:09:21.361521,0.4,7.5
0:09:21.564354,0.39,7.5
0:09:21.766348,0.4,7.5
0:09:21.981138,0.4,7.5
0:09:22.183034,0.4,7.5
0:09:22.384182,0.41,7.5
0:09:22.584882,0.41,7.5
0:09:22.786047,0.41,7.5
0:09:22.987017,0.41,7.5
0:09:23.188020,0.41,7.5
0:09:23.390765,0.41,7.5
0:09:23.605893,0.47,7.5
0:09:23.806837,0.42,7.5
0:09:24.012172,0.42,7.5
0:09:24.213104,0.42,7.5
0:09:24.413491,0.42,7.5
0:09:24.613875,0.42,7.5
0:09:24.816046,0.42,7.5
0:09:25.018105,0.42,7.5
0:09:25.218839,0.42,7.5
0:09:25.431826,0.47,7.5
0:09:25.632554,0.47,7.5
0:09:25.847460,0.4,7.5
0:09:26.050808,0.4,7.5
0:09:26.265158,0.4,7.5
0:09:26.468042,0.4,7.5
0:09:26.672473,0.41,7.5
0:09:26.876100,0.4,7.5
0:09:27.078054,0.4,7.5
0:09:27.278970,0.4,7.5
0:09:27.480020,0.46,7.5
0:09:27.681654,0.46,7.5
0:09:27.884220,0.4,7.5
0:09:28.098934,0.4,7.5
0:09:28.303281,0.41,7.5
0:09:28.518277,0.41,7.5
0:09:28.733000,0.41,7.5
0:09:28.934374,0.41,7.5
0:09:29.139306,0.41,7.5
0:09:29.339784,0.41,7.5
0:09:29.539888,0.48,7.5
0:09:29.740203,0.41,7.5
0:09:29.941744,0.41,7.5
0:09:30.143154,0.41,7.5
0:09:30.345187,0.41,7.5
0:09:30.546215,0.41,7.5
0:09:30.752240,0.41,7.5
0:09:30.953418,0.41,7.5
0:09:31.155973,0.41,7.5
0:09:31.357607,0.41,7.5
0:09:31.558924,0.41,7.5
0:09:31.774027,0.41,7.5
0:09:31.974831,0.41,7.5
0:09:32.180040,0.41,7.5
0:09:32.382947,0.41,7.5
0:09:32.584657,0.41,7.5
0:09:32.784968,0.41,7.5
0:09:32.986967,0.24,7.5
0:09:33.187729,0.24,7.5
0:09:33.388979,0.24,7.5
0:09:33.590017,0.24,7.5
0:09:33.791498,0.24,7.5
0:09:33.992564,0.24,7.5
0:09:34.194409,0.24,7.5
0:09:34.396001,0.24,7.5
0:09:34.596898,0.23,7.5
0:09:34.797420,0.23,7.5
0:09:34.999425,0.23,7.5
0:09:35.203428,0.23,7.5
0:09:35.405134,0.23,7.5
0:09:35.606860,0.23,7.5
0:09:35.807997,0.23,7.5
0:09:36.011222,0.31,7.5
0:09:36.212271,0.31,7.5
0:09:36.414213,0.4,7.5
0:09:36.615122,0.42,7.5
0:09:36.816126,0.42,7.5
0:09:37.016810,0.41,7.5
0:09:37.219440,0.41,7.5
0:09:37.421422,0.41,7.5
0:09:37.622856,0.41,7.5
0:09:37.824982,0.41,7.5
0:09:38.025190,0.36,7.5
0:09:38.228590,0.36,7.5
0:09:38.444075,0.41,7.5
0:09:38.647090,0.41,7.5
0:09:38.847320,0.04,7.5
0:09:39.050039,0.04,7.5
0:09:39.265185,0.0,7.5
0:09:39.466101,0.0,7.5
0:09:39.668891,0.0,7.5
0:09:39.872955,0.0,7.5
0:09:40.073319,0.0,7.5
0:09:40.288406,0.0,7.5
0:09:40.488926,0.0,7.5
0:09:40.690859,0.0,7.5
0:09:40.894847,0.0,7.5
0:09:41.108955,0.0,7.5
0:09:41.309989,0.0,7.5
0:09:41.525014,0.0,7.5
0:09:41.726570,0.0,7.5
0:09:41.939894,0.0,7.5
0:09:42.154376,0.0,7.5
0:09:42.356392,0.0,7.5
0:09:42.557821,0.0,7.5
0:09:42.760723,0.0,7.5
0:09:42.961235,0.0,7.5
0:09:43.163175,0.0,7.5
0:09:43.365967,0.0,7.5
0:09:43.567167,0.0,7.5
0:09:43.782947,0.0,7.5
0:09:43.997868,0.0,7.5
0:09:44.202250,0.0,7.5
0:09:44.406893,0.0,7.5
0:09:44.607043,0.0,7.5
0:09:44.807937,0.0,7.5
0:09:45.023317,0.0,7.5
0:09:45.225996,0.0,7.5
0:09:45.440656,0.0,7.5
0:09:45.642807,0.0,7.5
0:09:45.845892,0.0,7.5
0:09:46.046172,0.0,7.5
0:09:46.247878,0.0,7.5
0:09:46.450020,0.0,7.5
0:09:46.652102,0.0,7.5
0:09:46.854176,0.0,7.5
0:09:47.056174,0.0,7.5
0:09:47.257888,0.0,7.5
0:09:47.458210,0.0,7.5
0:09:47.673631,0.0,7.5
0:09:47.888430,0.0,7.5
0:09:48.103856,0.0,7.5
0:09:48.306443,0.0,7.5
0:09:48.521103,0.0,7.5
0:09:48.724240,0.0,7.5
0:09:48.924261,0.0,7.5
0:09:49.125278,0.0,7.5
0:09:49.326897,0.0,7.5
0:09:49.527829,0.0,7.5
0:09:49.731052,0.0,7.5
0:09:49.933035,0.0,7.5
0:09:50.134167,0.0,7.5
0:09:50.334276,0.0,7.5
0:09:50.536014,0.0,7.5
0:09:50.739914,0.0,7.5
0:09:50.941265,0.0,7.5
0:09:51.154579,0.0,7.5
0:09:51.355265,0.0,7.5
0:09:51.557884,0.0,7.5
0:09:51.760221,0.0,7.5
0:09:51.961493,0.0,7.5
0:09:52.176227,0.0,7.5
0:09:52.380292,0.0,7.5
0:09:52.581063,0.0,7.5
0:09:52.782953,0.0,7.5
0:09:52.984329,0.0,7.5
0:09:53.185673,0.0,7.5
0:09:53.387717,0.0,7.5
0:09:53.588151,0.0,7.5
0:09:53.791963,0.0,7.5
0:09:54.006126,0.0,7.5
0:09:54.209877,0.0,7.5
0:09:54.411368,0.0,7.5
0:09:54.625979,0.0,7.5
0:09:54.826942,0.0,7.5
0:09:55.027923,0.0,7.5
0:09:55.228975,0.0,7.5
0:09:55.432049,0.0,7.5
0:09:55.635111,0.0,7.5
0:09:55.850331,0.0,7.5
0:09:56.051914,0.0,7.5
0:09:56.254068,0.0,7.5
0:09:56.455091,0.0,7.5
0:09:56.658776,0.0,7.5
0:09:56.860395,0.0,7.5
0:09:57.062027,0.0,7.5
0:09:57.265187,0.0,7.5
0:09:57.466753,0.0,7.5
0:09:57.668824,0.0,7.5
0:09:57.873889,0.0,7.5
0:09:58.075252,0.0,7.5
0:09:58.275961,0.0,7.5
0:09:58.476298,0.0,7.5
0:09:58.679057,0.0,7.5
0:09:58.880935,0.0,7.5
0:09:59.083053,0.0,7.5
0:09:59.285013,0.0,7.5
0:09:59.487091,0.0,7.5
0:09:59.688986,0.0,7.5
0:09:59.903955,0.0,7.5
